row_idx,AUC_P_Cell_death,AUC_P_Hepatocyte_injury,AUC_P_Inflammation
3157,29126.211808681914,28475.346930467647,29551.13787512832
3156,29126.211808684013,28475.346933853172,29551.13787514069
3158,29126.21180868174,28475.34693046752,29551.137875151166
3159,29126.21180868179,28475.346930467756,29551.137875119064
3161,29126.21180868183,28475.34693046775,29551.13787512396
3160,29126.21180868179,28475.346930467756,29551.137875119064
3162,29147.99108713851,28478.160940971895,29578.895984734198
3163,29147.991087115104,28456.27646374983,29578.895984726252
3164,29147.99108711511,28456.276463749855,29578.89598472543
3165,29147.99108711215,28456.276464338574,29578.895984723968
3168,29149.977966255297,28456.291364280925,29369.213366664728
3166,29149.97796617476,28456.291363642853,29578.895984543014
3167,29149.977966183367,28456.29136548696,29578.895984603034
3169,29149.977966255294,28456.29136428092,29369.213366664724
3170,29150.026516607104,28456.29721439482,29369.213366677897
3171,29150.02651660762,28446.853063456558,29369.213367088254
3172,29150.026516607613,28446.85306345659,29369.21336708832
3173,29150.026516572936,28446.85306383489,29411.92147200032
3175,29130.19638465815,28442.222477914518,29389.960122119257
3174,29130.196384658146,28442.222477914474,29389.96012212385
3176,29130.196384658208,28442.22247791455,29389.960122123917
3177,29130.196384658142,28442.222477914496,29389.96012212395
3178,29130.19638465969,28442.222483613015,29389.960122123837
3179,29130.196384697374,28448.318466970497,29389.96012199148
3180,29129.19439019122,28448.317068970646,29389.96012262875
3181,29129.26503531816,28448.370337320608,29389.96012186514
3182,29129.29224063409,28448.376889196934,29389.96012185997
3183,29129.29223699081,28448.376887121245,29389.960121859618
3184,29114.890529161905,28448.362376945566,29389.960122384968
3185,28794.09802961466,28387.867021573984,29389.960122226694
3186,28670.073328816714,27527.427266811177,29393.77752789922
3188,28670.073328112907,27527.42726623285,29393.777527882703
3187,28670.073328187078,27527.427274811987,29393.77752789232
3189,28670.073328096885,27527.427278019448,29588.42102583336
3192,29094.193726383433,27530.296297363035,29588.42102547802
3191,29094.193726382982,27530.296300568316,29588.421025480184
3190,29094.19372634007,27534.20124592955,29588.421025445285
3193,29094.1937263833,27530.296310876023,29588.42102546722
3195,29094.133610263787,27530.293959196646,29588.421025609874
3196,29094.133610263798,27530.293931233668,29588.421025620402
3194,29094.13361026161,27530.2939591673,29588.421025616786
3197,28388.773810934217,27530.277604315375,29588.421025263204
3198,28318.954765292343,27529.275013145212,29562.396929282637
3199,28318.97508543906,27529.27662758606,29562.39692946538
3200,28318.975085882783,28838.026291471902,29562.39692923223
3201,28318.975085882783,28838.026291471902,29562.39692923223
3203,28349.868625882904,28838.567522610116,29575.970607706957
3202,28318.975085883827,28838.026291471935,29562.396929233822
3204,28349.86862652492,28903.558376424364,29575.970608165455
3205,28349.868626463485,28903.558371171093,29575.97060816471
3206,28342.11406803132,28903.55835523246,29575.97060759584
3208,28342.114067763792,28903.558355068068,29575.97060806751
3207,28342.11406803098,28903.558355232424,29575.970607594998
3209,28342.114067763792,28903.558355068068,29575.97060806751
3210,28342.11406661084,28937.092999883225,29575.970607659983
3211,28342.11407960819,28804.514515815667,29575.97060796555
3212,28342.114075783313,28789.134202536494,29575.97060766211
3213,28342.114079908257,28744.613591908543,29575.97060778509
3214,28342.11408203045,28744.613591871188,29575.97060785237
3215,28259.53415282497,28743.139989476385,29538.354362363687
3216,28259.53415287425,28770.100632441354,29538.354362374666
3217,28259.534146510454,28770.10063340259,29538.354362165697
3220,28142.982939064386,28357.648950172406,29481.994832074248
3219,28137.306802720504,28357.64861855319,29481.994831770848
3218,28259.534151136646,28358.780051880516,29538.354361721096
3221,28142.982939609145,28367.36685460665,29481.994831996293
3223,28134.7411718717,28367.348226267008,29481.99483190449
3222,28134.762243911504,28367.366380162384,29481.994831868287
3225,28134.67738016823,28297.909966043953,29481.994831874206
3224,28134.677380065477,28367.341756934555,29481.994831912685
3226,28134.677380168174,28297.90996604392,29481.994831864766
3227,28134.677380103003,28297.909966043946,29481.994831849777
3229,28134.654470294707,28297.90593596392,29481.99483188046
3228,28134.677380206056,28297.90997074081,29481.994831848097
3230,28134.654470306916,28297.905935963874,29481.994831828742
3232,28132.917694357373,28292.92555137805,29481.994832483924
3233,28132.9176949184,28292.9255563872,29463.94877521541
3231,28134.65446873126,28297.905938257943,29481.99483155448
3234,28132.91769491628,28292.925556387163,29463.948775206343
3235,28132.917680678576,27586.87473326655,29463.94877478298
3236,28132.917680626117,27586.874733291454,29463.948774775832
3237,28132.917682070423,27586.874733350734,29463.948774774675
3238,28132.58560638553,27586.874719592313,29463.948774766046
3239,28132.585606385517,27586.874719591622,29463.94877476604
3240,28132.58560752536,27586.874719788728,29463.94877477431
3241,28132.57964671156,27586.85536709561,29463.948774779332
3242,27817.93834602797,27574.116925854043,29311.582564406315
3245,28795.32828120787,28752.22214084339,29524.71666305823
3243,27817.93834603654,27574.116928299074,29311.582565648965
3246,28795.328277887984,26679.532156789242,29524.71666285619
3247,28795.328277663924,26679.532154188426,29524.71666292945
3244,27817.93834566915,27546.73595893706,29311.58256447489
3248,28795.328277663943,26679.53215191252,29524.716662880644
3249,28795.32827788718,26679.53215167675,29524.716662871688
3250,28795.32827788713,26679.532156175053,29524.716662839317
3251,28795.32827788713,26679.532156175053,29524.716662839317
3252,28795.328277800563,24659.34079945772,29524.71666145796
3253,28791.30117119992,24659.297602138737,29524.716661601808
3254,28791.301171199866,24659.297584652253,29524.71666158205
3255,28791.301171188174,24303.975129504302,29524.716661165858
3257,28791.301171222836,24844.611848672364,29524.716662767896
3256,28791.301171188185,24303.97512703698,29524.716661165934
3258,28791.301171305968,24853.332522358865,29524.716662703064
3259,28791.301169140217,24872.48685759933,29524.716662683808
3260,28791.30116914025,24872.486844107996,29524.716662713487
3261,28791.301168989732,24871.46299219258,29524.716662710645
3262,28777.535906959805,24871.44436246557,29524.7166628924
3263,28777.53590695981,24871.444362719543,29524.716662892373
3264,28777.78515547765,24872.13347982194,29524.716662726623
3266,28777.864746540494,24800.360920643732,29524.716662901115
3265,28777.86474461737,24872.262050489364,29524.716662770345
3267,28809.253837809214,24807.307961553284,29564.408296011956
3268,28809.253837859647,25597.257277468125,29564.408296019836
3269,28809.25383785964,25597.257277855482,29564.408296019858
3270,28809.253837603283,25597.257277870835,29564.408296000678
3271,29124.548507931315,25683.318825961935,29564.408296187612
3273,29124.451528681795,25683.212095104536,29564.408295870126
3272,29124.548507931315,25683.318825961935,29564.408296187612
3274,29124.45152868171,25683.212085108695,29564.408295858222
3276,29124.451529517584,25683.212176745856,29374.559140635596
3277,29124.4515317123,25683.21216910645,29329.08760857005
3278,29124.45153171207,25678.697553962484,29329.08760855982
3275,29124.45152893073,25683.21213719606,29564.408295866346
3279,29124.451531714032,25678.697517357206,29329.08760856002
3281,29124.25666125722,25091.663648196743,29329.08760964883
3282,29124.256661183885,25105.670803291174,29329.087609649796
3280,29124.451531717976,25091.916227929243,29329.087609150098
3284,29101.35700326394,27646.96917910289,29329.08761006478
3285,29101.357003264016,27646.96917910299,29329.08761007221
3283,29101.357003177654,25105.613951500512,29329.087609833805
3286,29101.357003263973,27646.96917870541,29329.08761007209
3287,29101.3493310803,27646.935289192566,29329.087609814287
3288,29101.34933115076,27646.935277779026,29329.08761001216
3290,29101.349331149315,27646.935271000963,29329.087609988826
3289,29101.349331149515,27646.935271896793,29329.087609997267
3291,29100.003805867655,27639.23738118923,29329.087610447248
3292,29099.637756980163,27639.237246651293,29329.087610398346
3293,29099.637756980454,27639.237266946744,29329.087610382714
3294,29099.63775698117,27639.23726697546,29329.087610376857
3295,29126.40457338527,27644.02283120498,29349.391072739672
3296,29126.40240115255,27644.01821161563,29349.39107271486
3297,29126.40240115255,27644.01821161563,29349.39107271486
3298,29136.595126429813,27646.086818637123,29357.140223824834
3299,29102.865369953906,27639.22619389792,29330.576078709833
3301,29055.939662384404,27630.113499494568,29291.072770154024
3302,28314.802386307074,27629.62444464159,29291.072768362996
3300,29102.86536989668,27639.226195941614,29330.576078140784
3303,28314.802400524997,27629.624445502694,29291.07276848062
3305,29098.94086996468,28031.71196047702,29287.20985022024
3304,29131.421023981125,28037.123840581735,29328.55107525042
3306,29098.94087004105,28031.71196004389,29334.666601928104
3307,29098.94087003968,28031.711946788426,29334.66660192782
3308,29098.940870038277,28031.711945420477,29334.66660192667
3309,29051.301714350007,28023.877958335856,29263.460264682148
3310,29051.63322597183,28024.062726733122,29263.460264739042
3311,29051.633225945043,28024.062731889917,29263.460264726942
3313,29052.012144649834,28024.336064536066,29263.46026538544
3312,29052.012144649838,28024.33606453608,29263.46026538525
3314,29052.01214452686,27978.647792142197,29263.46026504576
3315,29037.835539691958,27978.61205049802,29263.460264989204
3318,29037.83554107687,27981.885730166367,29263.46026515638
3316,29037.83553963963,27985.691634621406,29263.460264983958
3317,29037.835539639636,27985.69163462242,29263.460264985275
3319,29038.14297895511,27982.143259605567,29263.460265269703
3320,29038.142978809974,27982.143260190187,29263.460265065958
3322,29037.926704725636,27714.028230270447,29263.460265221904
3321,29038.142977505922,27714.043139650854,29263.46026517905
3323,29037.926704838417,28370.54432698282,29263.460265175498
3324,29001.088239438875,28359.190327687436,29263.46026209247
3325,29001.04909591114,28359.189930728255,29263.460262043664
3326,28652.07414614765,28258.254488353035,29263.460262051987
3327,28652.07414614768,28258.254488353534,29263.460262068133
3328,28652.074147267493,28258.254488382896,29263.460262008914
3329,28652.07414467763,28227.671630099023,29263.460263297642
3331,28652.074147267598,28227.67162884731,29263.46026212279
3330,28652.07414726766,28227.67162884866,29263.46026214563
3332,28652.07414724471,25473.14832980402,29263.46026249189
3334,28652.07414728219,26945.7552594688,29263.460262189572
3336,28652.07414728219,26945.75525717414,29263.460262199544
3335,28652.074147282154,26945.75525943996,29263.460262202236
3333,28652.07414724472,25473.14832318178,29263.460262557186
3337,28617.596483224977,26945.73644944207,29263.460262190925
3339,28617.59648319939,26926.907171052128,29263.460261889737
3340,28617.596483199373,26926.907171053917,29263.460261889762
3338,28617.596483224952,26945.73644910781,29263.4602621789
3341,28617.596483199362,26926.907171058974,29263.46026189407
3342,28617.596487604,26926.907176431585,29263.46026186377
3343,28617.596487532865,26926.907140201132,29431.198705611052
3344,28607.04348959585,26926.905023197985,29431.198705199597
3345,28607.043489594565,26926.90502641791,29431.198705196544
3348,28607.043489141328,26919.97571076626,29431.19870512742
3347,28607.04348959433,26926.90502551805,29431.198705218987
3346,28607.04348959404,26926.905025577213,29431.198705196566
3350,28614.537611195563,26919.976707062215,29431.198706196603
3349,28607.046944979404,26919.97589665302,29431.19870509012
3351,28307.737318011983,26872.36734507963,29112.410060695765
3352,28307.737318011983,26872.36734507963,29112.41006069504
3353,21648.878944316042,26872.252792935236,29112.410060635702
3354,21648.87893792669,26752.33931358148,29112.410061597973
3356,23072.068394947208,26780.030638461933,29299.273718445038
3355,23838.65459215401,26793.594738252927,29388.71874752877
3357,23072.068394947208,26780.030638461933,29299.273718445038
3358,23072.068394947208,26780.030638461933,29299.273718445038
3359,23072.068384919574,26780.030636495627,29299.273718251352
3360,23072.068406054903,26731.459268070383,29299.273718487108
3363,27160.25056104132,29174.13757357843,29519.410322025444
3361,23072.068406175124,26731.459268070394,29299.273718487108
3362,23072.068406151833,26664.394587906358,29299.27371875175
3364,27160.25056113321,29174.13757359414,29519.410322025036
3365,27160.25056108703,29174.137573576816,29519.410322058582
3366,27160.25056067069,29138.148040212258,29519.4103224715
3367,27160.25056088397,29138.148040212236,29519.410322461208
3368,27316.88859853291,29138.447415837756,29555.084510783097
3369,27316.888598661746,29138.447417942327,29350.136217049978
3370,27318.909972166468,29138.447456814625,29350.136217987845
3371,27464.59689332313,29138.80972205039,29377.395987269723
3372,27464.59689332313,29138.80972205039,29377.395987269723
3374,27464.596893292874,29138.809722025668,29377.39598730012
3373,27464.596893274407,29138.80972203033,29377.395987261327
3375,27348.54177760154,29138.587568369203,29359.220107606707
3376,27348.500755942874,29138.587521256395,29359.220107136873
3377,27347.3975623901,29138.169791873297,29359.220108519192
3378,27347.397562582082,29138.16979186091,29359.220108520713
3379,27347.397562546197,29138.9764418209,29359.22010813751
3380,27282.7370337272,29138.83237038483,29347.92228977375
3381,27282.7370337272,29138.83237038483,29347.92228977375
